DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,Year,Month,Day,LEVEL,Is_quarter_end,Difference,Percent
2017-10-19,126.78,127.39,125.17,125.5,22518290,2017,10,19,lower,0,2.219999999999999,1.7426799591804685
2017-10-20,125.81,127.05,125.6,126.7,21042270,2017,10,20,lower,0,1.4500000000000028,1.14128295946478
2017-10-23,127.06,127.47,126.37,126.8,17286880,2017,10,23,lower,0,1.0999999999999943,0.8629481446614845
2017-10-24,126.89,126.97,125.61,126.02,20349440,2017,10,24,lower,0,1.3599999999999994,1.0711191620067728
2017-10-25,126.55,126.75,124.28,125.0,24125900,2017,10,25,lower,0,2.469999999999999,1.9487179487179478
2017-10-26,124.99,125.39,124.07,124.2,14719810,2017,10,26,lower,0,1.3200000000000074,1.0527155275540374
2017-10-27,124.57,125.94,123.64,125.94,28566500,2017,10,27,lower,0,2.299999999999997,1.8262664760997276
2017-10-30,125.96,126.93,125.53,125.98,19229280,2017,10,30,lower,0,1.4000000000000057,1.1029701410226154
2017-10-31,126.12,126.6,125.57,125.9,11847690,2017,10,31,lower,0,1.0300000000000011,0.8135860979462884
2017-11-01,126.34,126.89,125.97,126.5,18167600,2017,11,1,lower,0,0.9200000000000017,0.7250374339979523
2017-11-02,125.88,126.0,124.87,125.67,15528250,2017,11,2,lower,0,1.1299999999999955,0.8968253968253933
2017-11-03,125.71,126.84,125.71,125.9,22607180,2017,11,3,lower,0,1.1300000000000097,0.8908861557868255
2017-11-07,127.06,132.55,127.05,132.28,82128530,2017,11,7,lower,0,5.500000000000014,4.149377593361006
2017-11-08,132.1,133.94,131.58,132.3,39337670,2017,11,8,lower,0,2.359999999999985,1.7619829774525797
2017-11-09,132.31,132.82,131.14,131.5,33846240,2017,11,9,lower,0,1.6800000000000068,1.264869748531853
2017-11-10,131.05,133.84,130.51,132.5,47096990,2017,11,10,lower,0,3.3300000000000125,2.4880454273759804
2017-11-13,132.64,134.18,131.71,133.32,29445370,2017,11,13,lower,0,2.469999999999999,1.8408108510955423
2017-11-14,133.07,134.28,132.35,132.93,42176770,2017,11,14,lower,0,1.9300000000000068,1.4372952040512412
2017-11-15,132.01,132.79,131.21,131.21,23233500,2017,11,15,lower,0,1.579999999999984,1.1898486331801974
2017-11-16,131.79,132.7,127.74,129.2,42097040,2017,11,16,lower,0,4.959999999999994,3.7377543330821354
2017-11-17,129.65,130.87,129.06,129.65,18113220,2017,11,17,lower,0,1.8100000000000023,1.3830518835485612
2017-11-20,129.8,130.49,128.63,129.96,15642930,2017,11,20,lower,0,1.8600000000000136,1.4253965821135823
2017-11-21,130.45,133.05,130.35,132.49,35516950,2017,11,21,lower,0,2.700000000000017,2.029312288613316
2017-11-22,133.01,133.65,132.2,132.57,25079290,2017,11,22,lower,0,1.450000000000017,1.0849233071455422
2017-11-23,132.5,133.1,131.3,131.6,29101330,2017,11,23,lower,0,1.799999999999983,1.3523666416228273
2017-11-24,131.56,134.19,131.31,133.57,29025290,2017,11,24,lower,0,2.8799999999999955,2.146210596914819
2017-11-27,133.61,135.19,132.8,133.5,27676810,2017,11,27,lower,0,2.3899999999999864,1.7678822398106266
2017-11-28,133.29,135.18,132.55,135.18,26653360,2017,11,28,lower,0,2.6299999999999955,1.9455540760467491
2017-11-29,134.86,134.86,132.97,133.55,27221990,2017,11,29,lower,0,1.8900000000000148,1.4014533590390141
2017-11-30,133.0,134.31,132.0,132.15,39953360,2017,11,30,lower,0,2.3100000000000023,1.7199017199017217
2017-12-01,132.47,133.32,131.72,133.02,24739380,2017,12,1,lower,1,1.5999999999999943,1.200120012001196
2017-12-04,133.01,134.0,131.93,133.77,17805030,2017,12,4,lower,1,2.069999999999993,1.54477611940298
2017-12-05,133.47,133.99,132.78,133.65,12681030,2017,12,5,lower,1,1.210000000000008,0.9030524666019911
2017-12-06,133.32,134.29,132.91,134.0,14625230,2017,12,6,lower,1,1.3799999999999955,1.027626777868788
2017-12-07,133.66,133.87,132.81,133.02,18187870,2017,12,7,lower,1,1.0600000000000023,0.7918129528647212
2017-12-08,133.42,133.9,132.0,132.6,16027170,2017,12,8,lower,1,1.9000000000000057,1.418969380134433
2017-12-11,132.35,134.65,132.35,134.65,22727400,2017,12,11,lower,1,2.3000000000000114,1.7081321945785453
2017-12-12,134.69,135.6,133.65,135.5,25137070,2017,12,12,lower,1,1.9499999999999886,1.4380530973451244
2017-12-13,135.18,136.42,134.6,135.56,23251380,2017,12,13,lower,1,1.8199999999999932,1.3341152323706151
2017-12-14,135.42,136.2,134.9,135.91,22537690,2017,12,14,lower,1,1.299999999999983,0.9544787077826602
2017-12-15,135.72,136.16,135.0,135.5,25066350,2017,12,15,lower,1,1.1599999999999966,0.8519388954171538
2017-12-18,135.64,136.35,132.94,134.25,31018990,2017,12,18,lower,1,3.4099999999999966,2.5009167583424983
2017-12-19,134.13,134.74,133.5,133.96,16458270,2017,12,19,lower,1,1.240000000000009,0.9202909306813188
2017-12-20,133.96,134.33,132.35,132.5,23877480,2017,12,20,lower,1,1.9800000000000182,1.4739819846646451
2017-12-21,133.0,133.47,130.2,131.7,39251410,2017,12,21,lower,1,3.2700000000000102,2.44998876151945
2017-12-22,132.15,133.48,131.05,132.42,16550650,2017,12,22,lower,1,2.4299999999999784,1.820497452801902
2017-12-25,132.72,133.19,131.8,131.96,5658690,2017,12,25,lower,1,1.3899999999999864,1.0436218935355406
2017-12-26,132.23,132.44,129.62,131.2,12765160,2017,12,26,lower,1,2.819999999999993,2.12926608275445
2017-12-27,131.29,132.23,130.45,130.99,15957460,2017,12,27,lower,1,1.7800000000000011,1.3461393027300923
2017-12-28,130.88,131.2,129.81,130.53,16271890,2017,12,28,lower,1,1.3899999999999864,1.0594512195121848
2017-12-29,130.42,130.93,128.86,130.5,16285270,2017,12,29,lower,1,2.069999999999993,1.58099747956923
2018-01-03,131.03,132.2,130.63,132.2,10522070,2018,1,3,lower,0,1.5699999999999932,1.1875945537065002
2018-01-04,132.5,136.2,132.3,135.89,32092300,2018,1,4,lower,0,3.8999999999999773,2.8634361233480012
2018-01-05,135.8,137.12,135.08,137.12,19965100,2018,1,5,lower,0,2.039999999999992,1.4877479579929929
2018-01-09,138.0,141.35,137.6,140.0,52204990,2018,1,9,lower,0,3.75,2.6529890343119913
2018-01-10,140.49,143.43,139.58,143.43,51756440,2018,1,10,lower,0,3.8499999999999943,2.684236212786721
2018-01-11,143.23,144.8,142.31,144.58,38571480,2018,1,11,lower,0,2.490000000000009,1.7196132596685145
2018-01-12,144.21,144.54,141.64,143.99,36760620,2018,1,12,lower,0,2.9000000000000057,2.006365020063654
2018-01-15,144.33,145.5,142.6,142.99,30037050,2018,1,15,lower,0,2.9000000000000057,1.993127147766327
2018-01-16,143.16,145.35,141.89,145.29,36982660,2018,1,16,lower,0,3.460000000000008,2.3804609563123553
2018-01-17,144.51,149.2,143.31,148.7,64088350,2018,1,17,lower,0,5.889999999999986,3.947721179624656
2018-01-18,148.79,150.35,148.13,150.35,53857120,2018,1,18,lower,0,2.219999999999999,1.4765547056867303
2018-01-19,149.94,151.0,148.4,149.13,38996740,2018,1,19,lower,0,2.5999999999999943,1.7218543046357577
2018-01-22,149.09,150.3,148.85,150.3,22745110,2018,1,22,lower,0,1.450000000000017,0.9647371922821137
2018-01-23,150.8,151.65,147.71,148.8,35760870,2018,1,23,lower,0,3.9399999999999977,2.5980877019452673
2018-01-24,148.51,149.7,146.6,149.7,24826570,2018,1,24,lower,0,3.0999999999999943,2.0708082832331294
2018-01-25,150.02,151.39,149.27,149.8,41825580,2018,1,25,lower,0,2.119999999999976,1.4003566946297485
2018-01-26,149.4,149.55,146.01,147.19,35266440,2018,1,26,lower,0,3.5400000000000205,2.367101303911749
2018-01-29,146.77,147.29,144.15,144.75,36073370,2018,1,29,lower,0,3.1399999999999864,2.131848733790472
2018-01-30,144.0,146.43,142.37,143.5,51240710,2018,1,30,lower,0,4.060000000000002,2.7726558765280354
2018-01-31,142.98,144.5,141.8,143.36,44234770,2018,1,31,lower,0,2.6999999999999886,1.8685121107266358
2018-02-01,143.43,146.17,143.13,145.39,37413040,2018,2,1,lower,0,3.039999999999992,2.079770130669763
2018-02-02,145.68,146.78,142.88,144.0,39050390,2018,2,2,lower,0,3.9000000000000057,2.6570377435617973
2018-02-05,142.87,145.2,142.3,144.53,33048750,2018,2,5,lower,0,2.8999999999999773,1.9972451790633454
2018-02-06,141.73,142.82,140.4,141.59,51830950,2018,2,6,lower,0,2.4199999999999875,1.694440554544173
2018-02-07,142.45,143.39,141.0,141.0,32853320,2018,2,7,lower,0,2.3899999999999864,1.666782899783797
2018-02-08,140.47,140.85,137.14,137.2,42662580,2018,2,8,lower,0,3.710000000000008,2.6340078097266653
2018-02-09,135.99,136.7,132.8,135.56,53098540,2018,2,9,lower,0,3.8999999999999773,2.8529626920263187
2018-02-12,136.87,138.1,136.03,137.3,29360450,2018,2,12,lower,0,2.069999999999993,1.4989138305575622
2018-02-13,138.0,140.1,137.45,139.85,36398240,2018,2,13,lower,0,2.6500000000000057,1.8915060670949364
2018-02-14,140.03,140.57,137.02,138.89,34106600,2018,2,14,lower,0,3.549999999999983,2.525432169026096
2018-02-15,139.79,140.99,137.06,137.06,29054840,2018,2,15,lower,0,3.930000000000007,2.787431732747008
2018-02-16,137.85,139.49,136.77,137.06,24628330,2018,2,16,lower,0,2.719999999999999,1.9499605706502248
2018-02-19,137.36,138.7,137.13,138.31,14431390,2018,2,19,lower,0,1.5699999999999932,1.131939437635179
2018-02-20,138.78,144.29,138.78,141.32,62769320,2018,2,20,lower,0,5.509999999999991,3.818698454501345
2018-02-21,140.9,144.0,140.53,144.0,24886450,2018,2,21,lower,0,3.469999999999999,2.4097222222222214
2018-02-22,143.43,145.97,142.63,145.97,29870140,2018,2,22,lower,0,3.3400000000000034,2.2881413989175883
2018-02-26,148.07,149.98,146.42,147.0,37150990,2018,2,26,lower,0,3.5600000000000023,2.3736498199759986
2018-02-27,147.2,147.49,144.85,146.5,24771080,2018,2,27,lower,0,2.640000000000015,1.789951861143138
2018-02-28,145.5,145.75,142.25,143.16,36217520,2018,2,28,lower,0,3.5,2.401372212692967
2018-03-01,141.0,142.0,139.39,140.1,47285230,2018,3,1,lower,1,2.6100000000000136,1.8380281690140943
2018-03-02,139.63,140.59,137.77,138.57,26799640,2018,3,2,lower,1,2.819999999999993,2.005832562771174
2018-03-05,138.8,141.83,138.57,141.6,23220830,2018,3,5,lower,1,3.2600000000000193,2.2985264048508913
2018-03-06,142.25,143.49,140.47,140.59,24358140,2018,3,6,lower,1,3.0200000000000102,2.104676284061614
2018-03-07,139.96,139.98,137.38,138.56,28189860,2018,3,7,lower,1,2.5999999999999943,1.8574082011715918
2018-03-09,138.8,139.81,137.79,139.81,12080580,2018,3,9,lower,1,2.0200000000000102,1.4448179672412633
2018-03-12,140.44,141.96,140.11,141.35,16899310,2018,3,12,lower,1,1.8499999999999943,1.3031839954916837
2018-03-13,141.1,142.93,139.95,142.75,22899860,2018,3,13,lower,1,2.980000000000018,2.0849366822920437
2018-03-14,141.82,141.98,138.8,138.8,31765180,2018,3,14,lower,1,3.1799999999999784,2.2397520777574154
2018-03-15,138.58,140.06,138.0,138.25,34232460,2018,3,15,lower,1,2.0600000000000023,1.4707982293302886
2018-03-16,138.66,141.0,137.11,141.0,42459720,2018,3,16,lower,1,3.8899999999999864,2.7588652482269405
2018-03-19,141.2,141.77,139.43,139.91,21582910,2018,3,19,lower,1,2.3400000000000034,1.6505607674402223
2018-03-20,140.25,142.7,139.31,142.45,25931850,2018,3,20,lower,1,3.3899999999999864,2.3756131744919315
2018-03-21,142.7,144.0,140.84,141.51,31141240,2018,3,21,lower,1,3.1599999999999966,2.194444444444442
2018-03-22,141.73,142.08,139.2,139.5,20677700,2018,3,22,lower,1,2.880000000000024,2.0270270270270436
2018-03-23,138.78,142.49,137.82,142.0,33554360,2018,3,23,lower,1,4.670000000000016,3.2774229770510326
2018-03-26,142.01,142.08,138.27,138.27,27556030,2018,3,26,lower,1,3.8100000000000023,2.681587837837839
2018-03-27,139.23,141.7,139.01,140.8,25427090,2018,3,27,lower,1,2.6899999999999977,1.8983768525052915
2018-03-28,140.01,141.67,139.13,140.47,21273130,2018,3,28,lower,1,2.539999999999992,1.79289899061198
2018-03-29,140.71,142.8,140.71,142.8,23762490,2018,3,29,lower,1,2.0900000000000034,1.4635854341736718
2018-03-30,143.0,143.31,142.05,142.33,8337160,2018,3,30,lower,1,1.259999999999991,0.8792128951224554
2018-04-02,142.39,143.7,140.32,140.32,18501160,2018,4,2,lower,0,3.3799999999999955,2.3521224773834346
2018-04-03,140.32,141.3,139.7,141.13,13758480,2018,4,3,lower,0,1.6000000000000227,1.132342533616435
2018-04-04,141.02,141.52,139.02,140.18,22247310,2018,4,4,lower,0,2.5,1.766534765404183
2018-04-05,140.66,141.35,139.8,140.5,20436610,2018,4,5,lower,0,1.549999999999983,1.0965688008489445
2018-04-06,140.13,141.97,139.45,141.5,27346240,2018,4,6,lower,0,2.5200000000000102,1.7750228921603228
2018-04-09,140.93,141.22,128.19,135.01,91006200,2018,4,9,lower,0,13.030000000000001,9.226738422319785
2018-04-10,134.95,141.97,133.5,140.62,58453070,2018,4,10,lower,0,8.469999999999999,5.966049165316615
2018-04-11,141.0,146.29,140.71,145.27,62134680,2018,4,11,lower,0,5.579999999999984,3.8143413767174685
2018-04-12,145.71,146.89,142.13,145.99,40706810,2018,4,12,lower,0,4.759999999999991,3.2405201170944182
2018-04-13,146.0,146.75,142.09,142.58,26381420,2018,4,13,lower,0,4.659999999999997,3.1754684838160117
2018-04-16,141.03,142.83,139.87,141.5,26630690,2018,4,16,lower,0,2.960000000000008,2.0723937548134197
2018-04-17,142.45,143.18,140.66,142.4,26680260,2018,4,17,lower,0,2.5200000000000102,1.7600223494901595
2018-04-18,142.67,145.31,142.04,144.75,28080120,2018,4,18,lower,0,3.2700000000000102,2.250361296538442
2018-04-19,145.2,145.75,142.57,143.4,20518720,2018,4,19,lower,0,3.180000000000007,2.1818181818181865
2018-04-20,143.3,145.5,142.9,144.4,21147520,2018,4,20,lower,0,2.5999999999999943,1.7869415807560098
2018-04-23,144.3,144.48,142.0,143.99,32633930,2018,4,23,lower,0,2.4799999999999898,1.7165005537098492
2018-04-24,144.0,146.52,143.52,144.14,29007820,2018,4,24,lower,0,3.0,2.0475020475020473
2018-04-25,143.5,143.89,141.41,142.7,23792050,2018,4,25,lower,0,2.4799999999999898,1.7235388143720827
2018-04-26,143.01,145.75,142.6,145.48,22254120,2018,4,26,lower,0,3.1500000000000057,2.1612349914236746
2018-04-27,145.81,146.0,143.77,144.5,19498970,2018,4,27,lower,0,2.2299999999999898,1.5273972602739656
2018-04-28,144.5,144.5,143.83,144.3,2256470,2018,4,28,lower,0,0.6699999999999875,0.46366782006919555
2018-04-30,144.32,147.29,143.7,145.93,15278690,2018,4,30,lower,0,3.5900000000000034,2.437368456785935
2018-05-02,145.33,145.77,143.96,144.94,16008500,2018,5,2,lower,0,1.8100000000000023,1.2416821019414161
2018-05-03,144.65,146.15,142.7,142.7,23992750,2018,5,3,lower,0,3.450000000000017,2.360588436537815
2018-05-04,143.4,144.2,143.09,143.73,11726530,2018,5,4,lower,0,1.1099999999999852,0.769764216366148
2018-05-07,144.57,145.1,143.45,144.05,9382400,2018,5,7,lower,0,1.6500000000000057,1.1371467953135808
2018-05-08,143.78,145.48,143.16,145.48,18282910,2018,5,8,lower,0,2.319999999999993,1.5947209238383238
2018-05-10,145.98,147.15,145.57,146.38,24103610,2018,5,10,lower,0,1.5800000000000125,1.0737342847434674
2018-05-11,146.48,151.1,146.47,150.7,44778970,2018,5,11,lower,0,4.6299999999999955,3.064195896757112
2018-05-14,151.27,151.27,148.03,150.98,27828900,2018,5,14,lower,0,3.240000000000009,2.1418655384412038
2018-05-15,150.48,150.7,148.0,149.2,29085690,2018,5,15,lower,0,2.6999999999999886,1.7916390179163826
2018-05-16,148.6,150.7,148.11,148.59,43775810,2018,5,16,lower,0,2.589999999999975,1.7186463171864466
2018-05-17,149.15,149.36,147.15,147.15,19160740,2018,5,17,lower,0,2.210000000000008,1.4796464916979164
2018-05-18,147.2,147.88,145.19,145.65,21435990,2018,5,18,lower,0,2.6899999999999977,1.8190424668650242
2018-05-21,146.0,148.2,145.9,146.76,16198700,2018,5,21,lower,0,2.299999999999983,1.5519568151146985
2018-05-22,146.97,147.6,146.42,146.5,13141580,2018,5,22,lower,0,1.1800000000000068,0.7994579945799505
2018-05-23,146.18,146.94,144.88,146.06,19430340,2018,5,23,lower,0,2.0600000000000023,1.401932761671432
2018-05-24,146.3,147.15,144.93,145.27,20556400,2018,5,24,lower,0,2.219999999999999,1.5086646279306821
2018-05-25,145.63,146.3,144.36,145.09,18117740,2018,5,25,lower,0,1.9399999999999977,1.326042378673956
2018-05-28,145.41,145.75,144.75,145.09,6573030,2018,5,28,lower,0,1.0,0.6861063464837049
2018-05-29,145.58,145.61,142.88,143.9,17528460,2018,5,29,lower,0,2.730000000000018,1.874871231371484
2018-05-30,144.0,144.82,142.52,143.26,21823420,2018,5,30,lower,0,2.299999999999983,1.5881784283938567
2018-05-31,143.3,145.21,143.3,145.0,33892130,2018,5,31,lower,0,1.9099999999999966,1.3153364093381974
2018-06-01,144.58,145.5,143.55,144.0,17487300,2018,6,1,lower,1,1.9499999999999886,1.3402061855670024
2018-06-04,144.53,146.9,144.51,146.44,12800360,2018,6,4,lower,1,2.390000000000015,1.6269571136827876
2018-06-05,146.53,146.54,145.22,146.0,12693440,2018,6,5,lower,1,1.3199999999999932,0.9007779445885036
2018-06-06,146.35,146.9,145.53,146.9,17153970,2018,6,6,lower,1,1.3700000000000045,0.9326072157930595
2018-06-07,147.1,147.5,146.0,146.05,12295670,2018,6,7,lower,1,1.5,1.0169491525423728
2018-06-08,145.96,146.75,143.05,143.05,24404680,2018,6,8,lower,1,3.6999999999999886,2.5212947189097026
2018-06-09,143.31,144.15,143.3,144.08,1573550,2018,6,9,lower,1,0.8499999999999943,0.5896635449184837
2018-06-11,144.03,144.18,141.56,142.28,12697170,2018,6,11,lower,1,2.6200000000000045,1.8171729782216706
2018-06-13,142.58,142.78,140.63,141.0,23488110,2018,6,13,lower,1,2.1500000000000057,1.5058131390951155
2018-06-14,140.88,141.44,139.14,139.4,24957760,2018,6,14,lower,1,2.3000000000000114,1.626131221719465
2018-06-15,139.7,140.87,137.64,137.73,42377140,2018,6,15,lower,1,3.230000000000018,2.292894157734094
2018-06-18,138.08,138.3,136.0,136.52,23017780,2018,6,18,lower,1,2.3000000000000114,1.6630513376717362
2018-06-19,136.01,136.28,132.86,135.5,36367180,2018,6,19,lower,1,3.4199999999999875,2.5095391840328642
2018-06-20,136.5,138.5,136.0,136.91,27041950,2018,6,20,lower,1,2.5,1.8050541516245486
2018-06-21,136.6,137.9,134.04,134.4,28718050,2018,6,21,lower,1,3.8600000000000136,2.7991298042059563
2018-06-22,135.0,137.55,135.0,136.76,23927070,2018,6,22,lower,1,2.5500000000000114,1.8538713195201826
2018-06-25,136.58,138.44,136.55,137.1,17165720,2018,6,25,lower,1,1.8899999999999864,1.3652123663680917
2018-06-26,137.44,138.88,137.36,138.07,13703080,2018,6,26,lower,1,1.5199999999999818,1.0944700460829362
2018-06-27,138.01,139.85,137.07,139.0,18905710,2018,6,27,lower,1,2.780000000000001,1.9878441186986067
2018-06-28,138.98,140.33,138.35,138.76,22645070,2018,6,28,lower,1,1.9800000000000182,1.4109598802822048
2018-06-29,139.32,141.01,139.17,141.01,25801410,2018,6,29,lower,1,1.8400000000000034,1.3048719948939815
2018-07-02,140.83,144.2,140.07,144.0,25199530,2018,7,2,lower,0,4.1299999999999955,2.86407766990291
2018-07-03,144.1,144.2,141.95,142.49,15018610,2018,7,3,lower,0,2.25,1.5603328710124829
2018-07-04,142.4,143.13,141.87,142.24,6350590,2018,7,4,lower,0,1.259999999999991,0.8803185914902473
2018-07-05,142.17,145.55,141.64,145.55,19505580,2018,7,5,lower,0,3.910000000000025,2.6863620748883714
2018-07-06,145.7,145.7,143.57,144.96,17150670,2018,7,6,lower,0,2.1299999999999955,1.4619080301990361
2018-07-09,145.75,148.1,145.53,148.0,17769380,2018,7,9,lower,0,2.569999999999993,1.735313977042534
2018-07-10,148.13,148.37,146.42,147.3,18078220,2018,7,10,lower,0,1.950000000000017,1.3142818629103032
2018-07-11,146.76,146.76,143.85,144.77,23479310,2018,7,11,lower,0,2.9099999999999966,1.9828291087489756
2018-07-12,144.71,145.7,143.5,145.08,19613720,2018,7,12,lower,0,2.1999999999999886,1.5099519560741173
2018-07-13,145.32,146.87,144.87,146.87,13522800,2018,7,13,lower,0,2.0,1.3617484850548103
2018-07-16,146.79,148.98,146.13,147.0,25861000,2018,7,16,lower,0,2.8499999999999943,1.9130084575110715
2018-07-17,146.59,146.73,144.15,145.31,25684080,2018,7,17,lower,0,2.579999999999984,1.7583316295236042
2018-07-18,138.86,138.99,137.45,138.29,28361940,2018,7,18,lower,0,1.5400000000000205,1.1079933808187785
2018-07-19,138.39,138.66,136.85,137.58,18326290,2018,7,19,lower,0,1.8100000000000023,1.3053512188085983
2018-07-20,137.53,138.0,136.42,136.47,18700220,2018,7,20,lower,0,1.5800000000000125,1.1449275362318931
2018-07-23,136.58,139.22,136.58,138.37,17901510,2018,7,23,lower,0,2.6399999999999864,1.8962792702197862
2018-07-24,138.57,139.7,137.92,138.85,13396020,2018,7,24,lower,0,1.7800000000000011,1.2741589119541885
2018-07-25,138.08,138.88,137.64,138.21,13601850,2018,7,25,lower,0,1.240000000000009,0.8928571428571495
2018-07-26,138.84,139.17,137.74,138.18,10795300,2018,7,26,lower,0,1.4299999999999784,1.0275202989149805
2018-07-27,138.4,138.7,137.13,137.99,9466230,2018,7,27,lower,0,1.5699999999999932,1.131939437635179
2018-07-30,137.58,138.9,137.12,138.9,13182880,2018,7,30,lower,0,1.7800000000000011,1.2814974802015846
